Мандант;Роль;ИмяПользоват;Начальная дата;Конечная дата;Исключая;Дата;Время;Метка UTC-времени в краткой форме (ГГГГМ;Присвоение из орг. менеджмента HR;Присвоение из групповой роли
400;ZUBI000_ARD215;XDOKLI;25.12.2017;31.12.9999;;25.12.2017;12:31:45;0;;
400;ZUBI000_ARD215;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_ARD215;XDOKMS02;25.12.2017;31.12.9999;;25.12.2017;12:31:56;0;;
400;ZUBI000_ARD215;XDOKMV23;25.12.2017;31.12.9999;;25.12.2017;12:31:57;0;;
400;ZUBI000_ARD215;XDOKMV24;25.12.2017;31.12.9999;;25.12.2017;12:31:58;0;;
400;ZUBI000_ARD215;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_ARD215;XDOKNN08;25.12.2017;31.12.9999;;25.12.2017;12:32:04;0;;
400;ZUBI000_ARD215;XDOKNN09;15.02.2018;31.12.9999;;15.02.2018;11:38:13;0;;
400;ZUBI000_ARD215;XDOKNV22;25.12.2017;31.12.9999;;25.12.2017;12:32:09;0;;
400;ZUBI000_ARD215;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_ARD215;XDOKSA15;30.05.2018;31.12.9999;;30.05.2018;15:38:22;0;;
400;ZUBI000_ARD215;XDOKSY03;30.05.2018;31.12.9999;;30.05.2018;15:38:22;0;;
400;ZUBI000_ARD215;XDOKVV15;25.12.2017;31.12.9999;;25.12.2017;12:32:42;0;;
400;ZUBI000_ARD215;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_ARD215;XDOKYV10;25.12.2017;31.12.9999;;25.12.2017;12:32:51;0;;
400;ZUBI000_ARD215;XDOLAV08;30.05.2018;31.12.9999;;30.05.2018;15:38:23;0;;
400;ZUBI000_ARD215;XDOLEV11;25.12.2017;31.12.9999;;25.12.2017;12:33:01;0;;
400;ZUBI000_ARD215;XDOLMG;25.12.2017;31.12.9999;;25.12.2017;12:33:09;0;;
400;ZUBI000_ARD215;XDOLNO;30.05.2018;31.12.9999;;30.05.2018;15:38:24;0;;
400;ZUBI000_ARD215;XDOLRA;30.05.2018;31.12.9999;;30.05.2018;15:38:24;0;;
400;ZUBI000_ARD215;XDOLSN01;25.12.2017;31.12.9999;;25.12.2017;12:33:12;0;;
400;ZUBI000_ARD215;XDOLVV06;30.05.2018;31.12.9999;;30.05.2018;15:38:25;0;;
400;ZUBI000_ARD215;XDOMAD01;30.05.2018;31.12.9999;;30.05.2018;15:38:26;0;;
400;ZUBI000_ARD215;XDOMAN02;25.12.2017;31.12.9999;;25.12.2017;12:33:17;0;;
400;ZUBI000_ARD215;XDOMDV07;25.12.2017;31.12.9999;;25.12.2017;12:33:23;0;;
400;ZUBI000_ARD215;XDOMEA14;25.12.2017;31.12.9999;;25.12.2017;12:33:24;0;;
400;ZUBI000_ARD215;XDOMEY03;25.12.2017;31.12.9999;;25.12.2017;12:33:26;0;;
400;ZUBI000_ARD215;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_ARD215;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_ARD215;XDOMIV05;25.12.2017;31.12.9999;;25.12.2017;12:33:28;0;;
400;ZUBI000_ARD215;XDOMOE;30.05.2018;31.12.9999;;30.05.2018;15:38:26;0;;
400;ZUBI000_ARD215;XDOMSA07;25.12.2017;31.12.9999;;25.12.2017;12:33:38;0;;
400;ZUBI000_ARD215;XDOMSN01;25.12.2017;31.12.9999;;25.12.2017;12:33:39;0;;
400;ZUBI000_ARD215;XDOMTA04;25.12.2017;31.12.9999;;25.12.2017;12:33:40;0;;
400;ZUBI000_ARD215;XDOMYN01;25.12.2017;31.12.9999;;25.12.2017;12:33:42;0;;
400;ZUBI000_ARD215;XDOMYV07;25.12.2017;31.12.9999;;25.12.2017;12:33:43;0;;
400;ZUBI000_ARD215;XDOMYV10;15.02.2018;31.12.9999;;15.02.2018;11:38:15;0;;
400;ZUBI000_ARD215;XDONAY03;25.12.2017;31.12.9999;;25.12.2017;12:33:44;0;;
400;ZUBI000_ARD215;XDONDY;25.12.2017;31.12.9999;;25.12.2017;12:33:45;0;;
400;ZUBI000_ARD215;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_ARD215;XDONVA01;30.05.2018;31.12.9999;;30.05.2018;15:38:27;0;;
400;ZUBI000_ARD215;XDOOAM01;25.12.2017;31.12.9999;;25.12.2017;12:33:52;0;;
400;ZUBI000_ARD215;XDOOIG;25.12.2017;31.12.9999;;25.12.2017;12:33:54;0;;
400;ZUBI000_ARD215;XDOOMV03;30.05.2018;31.12.9999;;30.05.2018;15:38:28;0;;
400;ZUBI000_ARD215;XDOONY;25.12.2017;31.12.9999;;25.12.2017;12:33:54;0;;
400;ZUBI000_ARD215;XDOOOM;25.12.2017;31.12.9999;;25.12.2017;12:33:55;0;;
400;ZUBI000_ARD215;XDOPAA14;25.12.2017;31.12.9999;;25.12.2017;12:33:59;0;;
400;ZUBI000_ARD215;XDOPAL02;25.12.2017;31.12.9999;;25.12.2017;12:34:02;0;;
400;ZUBI000_ARD215;XDOPAS09;30.05.2018;31.12.9999;;30.05.2018;15:38:29;0;;
400;ZUBI000_ARD215;XDOPEA17;25.12.2017;31.12.9999;;25.12.2017;12:34:05;0;;
400;ZUBI000_ARD215;XDOPEA18;25.12.2017;31.12.9999;;25.12.2017;12:34:06;0;;
400;ZUBI000_ARD215;XDOPIM04;25.12.2017;31.12.9999;;25.12.2017;12:34:08;0;;
400;ZUBI000_ARD215;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_ARD215;XDOPMM01;30.05.2018;31.12.9999;;30.05.2018;15:38:30;0;;
400;ZUBI000_ARD215;XDOPMV06;25.12.2017;31.12.9999;;25.12.2017;12:34:11;0;;
400;ZUBI000_ARD215;XDOPMZ;25.12.2017;31.12.9999;;25.12.2017;12:34:11;0;;
400;ZUBI000_ARD215;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_ARD215;XDOPSV09;30.05.2018;31.12.9999;;30.05.2018;15:38:31;0;;
400;ZUBI000_ARD215;XDOPYD;20.02.2018;31.12.9999;;20.02.2018;14:57:58;0;;
400;ZUBI000_ARD215;XDORAV17;30.05.2018;31.12.9999;;30.05.2018;15:38:31;0;;
400;ZUBI000_ARD215;XDORDA02;25.12.2017;31.12.9999;;25.12.2017;12:34:21;0;;
400;ZUBI000_ARD215;XDORMM;30.05.2018;31.12.9999;;30.05.2018;15:38:32;0;;
400;ZUBI000_ARD215;XDOROM;30.05.2018;31.12.9999;;30.05.2018;15:38:32;0;;
400;ZUBI000_ARD215;XDOSAA62;25.12.2017;31.12.9999;;25.12.2017;12:34:36;0;;
400;ZUBI000_ARD215;XDOSAM06;25.12.2017;31.12.9999;;25.12.2017;12:34:39;0;;
400;ZUBI000_ARD215;XDOSAS21;25.12.2017;31.12.9999;;25.12.2017;12:34:41;0;;
400;ZUBI000_ARD215;XDOSAV47;25.12.2017;31.12.9999;;25.12.2017;12:34:42;0;;
400;ZUBI000_ARD215;XDOSAV73;23.07.2018;31.12.9999;;23.07.2018;12:33:07;0;;
400;ZUBI000_ARD215;XDOSAY10;30.05.2018;31.12.9999;;30.05.2018;15:38:33;0;;
400;ZUBI000_ARD215;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_ARD215;XDOSEA22;25.12.2017;31.12.9999;;25.12.2017;12:34:47;0;;
400;ZUBI000_ARD215;XDOSER01;25.12.2017;31.12.9999;;25.12.2017;12:34:48;0;;
400;ZUBI000_ARD215;XDOSES06;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_ARD215;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_ARD215;XDOSEV24;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_ARD215;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_ARD215;XDOSGS02;25.12.2017;31.12.9999;;25.12.2017;12:34:52;0;;
400;ZUBI000_ARD215;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_ARD215;XDOSKV04;25.12.2017;31.12.9999;;25.12.2017;12:34:59;0;;
400;ZUBI000_ARD215;XDOSLA06;25.12.2017;31.12.9999;;25.12.2017;12:34:59;0;;
400;ZUBI000_ARD215;XDOSMS06;25.12.2017;31.12.9999;;25.12.2017;12:35:03;0;;
400;ZUBI000_ARD215;XDOSMV22;30.05.2018;31.12.9999;;30.05.2018;15:38:36;0;;
400;ZUBI000_ARD215;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_ARD215;XDOSRA;30.05.2018;31.12.9999;;30.05.2018;15:38:37;0;;
400;ZUBI000_ARD215;XDOSRV08;25.12.2017;31.12.9999;;25.12.2017;12:35:08;0;;
400;ZUBI000_ARD215;XDOSSA24;25.12.2017;31.12.9999;;25.12.2017;12:35:09;0;;
400;ZUBI000_ARD215;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_ARD215;XDOSSV20;25.12.2017;31.12.9999;;25.12.2017;12:35:12;0;;
400;ZUBI000_ARD215;XDOSTV08;15.02.2018;31.12.9999;;15.02.2018;11:38:18;0;;
400;ZUBI000_ARD215;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_ARD215;XDOSYV08;25.12.2017;31.12.9999;;25.12.2017;12:35:26;0;;
400;ZUBI000_ARD215;XDOSYV10;25.12.2017;31.12.9999;;25.12.2017;12:35:27;0;;
400;ZUBI000_ARD215;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_ARD215;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_ARD215;XDOTMY01;25.12.2017;31.12.9999;;25.12.2017;12:35:34;0;;
400;ZUBI000_ARD215;XDOTND;25.12.2017;31.12.9999;;25.12.2017;12:35:35;0;;
400;ZUBI000_ARD215;XDOTVA07;30.05.2018;31.12.9999;;30.05.2018;15:38:38;0;;
400;ZUBI000_ARD215;XDOVAA09;30.05.2018;31.12.9999;;30.05.2018;15:38:39;0;;
400;ZUBI000_ARD215;XDOVAI01;25.12.2017;31.12.9999;;25.12.2017;12:35:49;0;;
400;ZUBI000_ARD215;XDOVBA;30.05.2018;31.12.9999;;30.05.2018;15:38:40;0;;
400;ZUBI000_ARD215;XDOVDS02;25.12.2017;31.12.9999;;25.12.2017;12:35:53;0;;
400;ZUBI000_ARD215;XDOVES02;30.05.2018;31.12.9999;;30.05.2018;15:38:42;0;;
400;ZUBI000_ARD215;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_ARD215;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_ARD215;XDOVSA05;25.12.2017;31.12.9999;;25.12.2017;12:36:00;0;;
400;ZUBI000_ARD215;XDOVTS;30.05.2018;31.12.9999;;30.05.2018;15:38:43;0;;
400;ZUBI000_ARD215;XDOVVE02;30.05.2018;31.12.9999;;30.05.2018;15:38:44;0;;
400;ZUBI000_ARD215;XDOVVS02;30.05.2018;31.12.9999;;30.05.2018;15:38:45;0;;
400;ZUBI000_ARD215;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_ARD215;XDOYAS01;25.12.2017;31.12.9999;;25.12.2017;12:36:04;0;;
400;ZUBI000_ARD215;XDOYAV08;30.05.2018;31.12.9999;;30.05.2018;15:38:46;0;;
400;ZUBI000_ARD215;XDOYEI;25.12.2017;31.12.9999;;25.12.2017;12:36:05;0;;
400;ZUBI000_ARD215;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_ARD215;XDOZPV02;30.05.2018;31.12.9999;;30.05.2018;15:38:46;0;;
400;ZUBI000_ARD215;XDOZSV07;25.12.2017;31.12.9999;;25.12.2017;12:36:18;0;;
400;ZUBI000_ARD215;XOAYY;25.12.2017;31.12.9999;;25.12.2017;12:36:19;0;;
400;ZUBI000_ARD215;XOKSS;25.12.2017;31.12.9999;;25.12.2017;12:36:20;0;;
400;ZUBI000_ARD215;XOPUV;25.12.2017;31.12.9999;;25.12.2017;12:36:21;0;;
400;ZUBI000_ARD217;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_ARD217;XDOADL;25.12.2017;31.12.9999;;25.12.2017;12:28:16;0;;
400;ZUBI000_ARD217;XDOAEO;25.12.2017;31.12.9999;;25.12.2017;12:28:20;0;;
400;ZUBI000_ARD217;XDOAIV05;25.12.2017;31.12.9999;;25.12.2017;12:28:21;0;;
400;ZUBI000_ARD217;XDOAIV09;30.05.2018;31.12.9999;;30.05.2018;15:32:59;0;;
400;ZUBI000_ARD217;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZUBI000_ARD217;XDOANS05;30.05.2018;31.12.9999;;30.05.2018;15:33:02;0;;
400;ZUBI000_ARD217;XDOASV04;25.12.2017;31.12.9999;;25.12.2017;12:28:33;0;;
400;ZUBI000_ARD217;XDOBAS10;15.02.2018;31.12.9999;;15.02.2018;11:38:06;0;;
400;ZUBI000_ARD217;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_ARD217;XDOBEA08;25.12.2017;31.12.9999;;25.12.2017;12:28:46;0;;
400;ZUBI000_ARD217;XDOBEV14;25.12.2017;31.12.9999;;25.12.2017;12:28:51;0;;
400;ZUBI000_ARD217;XDOBKV02;25.12.2017;31.12.9999;;25.12.2017;12:29:04;0;;
400;ZUBI000_ARD217;XDOBMN;25.12.2017;31.12.9999;;25.12.2017;12:29:06;0;;
400;ZUBI000_ARD217;XDOBMN01;30.05.2018;31.12.9999;;30.05.2018;15:33:07;0;;
400;ZUBI000_ARD217;XDOBRI01;30.05.2018;31.12.9999;;30.05.2018;15:33:10;0;;
400;ZUBI000_ARD217;XDOBTA03;25.12.2017;31.12.9999;;25.12.2017;12:29:19;0;;
400;ZUBI000_ARD217;XDOBZG;25.12.2017;31.12.9999;;25.12.2017;12:29:28;0;;
400;ZUBI000_ARD217;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_ARD217;XDOCSY;25.12.2017;31.12.9999;;25.12.2017;12:29:33;0;;
400;ZUBI000_ARD217;XDOCVV03;25.12.2017;31.12.9999;;25.12.2017;12:29:37;0;;
400;ZUBI000_ARD217;XDOCVY;25.12.2017;31.12.9999;;25.12.2017;12:29:39;0;;
400;ZUBI000_ARD217;XDODAM02;25.12.2017;31.12.9999;;25.12.2017;12:29:43;0;;
400;ZUBI000_ARD217;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_ARD217;XDODAY02;30.05.2018;31.12.9999;;30.05.2018;15:33:14;0;;
400;ZUBI000_ARD217;XDODIB;25.12.2017;31.12.9999;;25.12.2017;12:29:51;0;;
400;ZUBI000_ARD217;XDODLI;25.12.2017;31.12.9999;;25.12.2017;12:29:53;0;;
400;ZUBI000_ARD217;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_ARD217;XDOEAV06;30.05.2018;31.12.9999;;30.05.2018;15:33:15;0;;
400;ZUBI000_ARD217;XDOEIA01;25.12.2017;31.12.9999;;25.12.2017;12:30:03;0;;
400;ZUBI000_ARD217;XDOEKV01;30.05.2018;31.12.9999;;30.05.2018;15:33:18;0;;
400;ZUBI000_ARD217;XDOEVF;25.12.2017;31.12.9999;;25.12.2017;12:30:08;0;;
400;ZUBI000_ARD217;XDOFAY01;30.05.2018;31.12.9999;;30.05.2018;15:33:21;0;;
400;ZUBI000_ARD217;XDOFIA03;30.05.2018;31.12.9999;;30.05.2018;15:33:22;0;;
400;ZUBI000_ARD217;XDOFOV05;25.12.2017;31.12.9999;;25.12.2017;12:30:14;0;;
400;ZUBI000_ARD217;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZUBI000_ARD217;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZUBI000_ARD217;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZUBI000_ARD217;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_ARD217;XDOGSE;03.04.2018;31.12.9999;;03.04.2018;16:18:11;0;;
400;ZUBI000_ARD217;XDOGYA03;25.12.2017;31.12.9999;;25.12.2017;12:30:47;0;;
400;ZUBI000_ARD217;XDOIDA;30.05.2018;31.12.9999;;30.05.2018;15:33:24;0;;
400;ZUBI000_ARD217;XDOIEP;25.12.2017;31.12.9999;;25.12.2017;12:30:51;0;;
400;ZUBI000_ARD217;XDOINV03;25.12.2017;31.12.9999;;25.12.2017;12:30:54;0;;
400;ZUBI000_ARD217;XDOITD;30.05.2018;31.12.9999;;30.05.2018;15:33:24;0;;
400;ZUBI000_ARD217;XDOKAA28;25.12.2017;31.12.9999;;25.12.2017;12:31:05;0;;
400;ZUBI000_ARD217;XDOKAA40;30.05.2018;31.12.9999;;30.05.2018;15:33:27;0;;
400;ZUBI000_ARD217;XDOKAB05;25.12.2017;31.12.9999;;25.12.2017;12:31:06;0;;
400;ZUBI000_ARD217;XDOKAG07;25.12.2017;31.12.9999;;25.12.2017;12:31:07;0;;
400;ZUBI000_ARD217;XDOKAY13;30.05.2018;31.12.9999;;30.05.2018;15:38:19;0;;
400;ZUBI000_ARD217;XDOKEI04;25.12.2017;31.12.9999;;25.12.2017;12:31:24;0;;
400;ZUBI000_ARD217;XDOKIL01;25.12.2017;31.12.9999;;25.12.2017;12:31:40;0;;
400;ZUBI000_ARD217;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_ARD217;XDOKLI;25.12.2017;31.12.9999;;25.12.2017;12:31:45;0;;
400;ZUBI000_ARD217;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_ARD217;XDOKMS02;25.12.2017;31.12.9999;;25.12.2017;12:31:56;0;;
400;ZUBI000_ARD217;XDOKMV23;25.12.2017;31.12.9999;;25.12.2017;12:31:57;0;;
400;ZUBI000_ARD217;XDOKMV24;25.12.2017;31.12.9999;;25.12.2017;12:31:58;0;;
400;ZUBI000_ARD217;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_ARD217;XDOKNN08;25.12.2017;31.12.9999;;25.12.2017;12:32:04;0;;
400;ZUBI000_ARD217;XDOKNN09;15.02.2018;31.12.9999;;15.02.2018;11:38:13;0;;
400;ZUBI000_ARD217;XDOKNV22;25.12.2017;31.12.9999;;25.12.2017;12:32:09;0;;
400;ZUBI000_ARD217;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_ARD217;XDOKSA15;30.05.2018;31.12.9999;;30.05.2018;15:38:22;0;;
400;ZUBI000_ARD217;XDOKSY03;30.05.2018;31.12.9999;;30.05.2018;15:38:22;0;;
400;ZUBI000_ARD217;XDOKVV15;25.12.2017;31.12.9999;;25.12.2017;12:32:42;0;;
400;ZUBI000_ARD217;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_ARD217;XDOKYV10;25.12.2017;31.12.9999;;25.12.2017;12:32:51;0;;
400;ZUBI000_ARD217;XDOLAV08;30.05.2018;31.12.9999;;30.05.2018;15:38:23;0;;
400;ZUBI000_ARD217;XDOLEV11;25.12.2017;31.12.9999;;25.12.2017;12:33:01;0;;
400;ZUBI000_ARD217;XDOLMG;25.12.2017;31.12.9999;;25.12.2017;12:33:09;0;;
400;ZUBI000_ARD217;XDOLNO;30.05.2018;31.12.9999;;30.05.2018;15:38:24;0;;
400;ZUBI000_ARD217;XDOLRA;30.05.2018;31.12.9999;;30.05.2018;15:38:24;0;;
400;ZUBI000_ARD217;XDOLSN01;25.12.2017;31.12.9999;;25.12.2017;12:33:12;0;;
400;ZUBI000_ARD217;XDOLVV06;30.05.2018;31.12.9999;;30.05.2018;15:38:25;0;;
400;ZUBI000_ARD217;XDOMAN02;25.12.2017;31.12.9999;;25.12.2017;12:33:17;0;;
400;ZUBI000_ARD217;XDOMDV07;25.12.2017;31.12.9999;;25.12.2017;12:33:23;0;;
400;ZUBI000_ARD217;XDOMEA14;25.12.2017;31.12.9999;;25.12.2017;12:33:24;0;;
400;ZUBI000_ARD217;XDOMEY03;25.12.2017;31.12.9999;;25.12.2017;12:33:26;0;;
400;ZUBI000_ARD217;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_ARD217;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_ARD217;XDOMIV05;25.12.2017;31.12.9999;;25.12.2017;12:33:28;0;;
400;ZUBI000_ARD217;XDOMOE;30.05.2018;31.12.9999;;30.05.2018;15:38:26;0;;
400;ZUBI000_ARD217;XDOMSA07;25.12.2017;31.12.9999;;25.12.2017;12:33:38;0;;
400;ZUBI000_ARD217;XDOMSN01;25.12.2017;31.12.9999;;25.12.2017;12:33:39;0;;
400;ZUBI000_ARD217;XDOMTA04;25.12.2017;31.12.9999;;25.12.2017;12:33:40;0;;
400;ZUBI000_ARD217;XDOMYN01;25.12.2017;31.12.9999;;25.12.2017;12:33:42;0;;
400;ZUBI000_ARD217;XDOMYV07;25.12.2017;31.12.9999;;25.12.2017;12:33:43;0;;
400;ZUBI000_ARD217;XDOMYV10;15.02.2018;31.12.9999;;15.02.2018;11:38:15;0;;
400;ZUBI000_ARD217;XDONAY03;25.12.2017;31.12.9999;;25.12.2017;12:33:44;0;;
400;ZUBI000_ARD217;XDONDY;25.12.2017;31.12.9999;;25.12.2017;12:33:45;0;;
400;ZUBI000_ARD217;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_ARD217;XDONVA01;30.05.2018;31.12.9999;;30.05.2018;15:38:27;0;;
400;ZUBI000_ARD217;XDOOAM01;25.12.2017;31.12.9999;;25.12.2017;12:33:52;0;;
400;ZUBI000_ARD217;XDOONY;25.12.2017;31.12.9999;;25.12.2017;12:33:54;0;;
400;ZUBI000_ARD217;XDOPAA14;25.12.2017;31.12.9999;;25.12.2017;12:33:59;0;;
400;ZUBI000_ARD217;XDOPAL02;25.12.2017;31.12.9999;;25.12.2017;12:34:02;0;;
400;ZUBI000_ARD217;XDOPAS09;30.05.2018;31.12.9999;;30.05.2018;15:38:29;0;;
400;ZUBI000_ARD217;XDOPEA17;25.12.2017;31.12.9999;;25.12.2017;12:34:05;0;;
400;ZUBI000_ARD217;XDOPEA18;25.12.2017;31.12.9999;;25.12.2017;12:34:06;0;;
400;ZUBI000_ARD217;XDOPIM04;25.12.2017;31.12.9999;;25.12.2017;12:34:08;0;;
400;ZUBI000_ARD217;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_ARD217;XDOPMM01;30.05.2018;31.12.9999;;30.05.2018;15:38:30;0;;
400;ZUBI000_ARD217;XDOPMV06;25.12.2017;31.12.9999;;25.12.2017;12:34:11;0;;
400;ZUBI000_ARD217;XDOPMZ;25.12.2017;31.12.9999;;25.12.2017;12:34:11;0;;
400;ZUBI000_ARD217;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_ARD217;XDOPSV09;30.05.2018;31.12.9999;;30.05.2018;15:38:31;0;;
400;ZUBI000_ARD217;XDOPYD;20.02.2018;31.12.9999;;20.02.2018;14:57:58;0;;
400;ZUBI000_ARD217;XDORAV17;30.05.2018;31.12.9999;;30.05.2018;15:38:31;0;;
400;ZUBI000_ARD217;XDORDA02;25.12.2017;31.12.9999;;25.12.2017;12:34:21;0;;
400;ZUBI000_ARD217;XDORMM;30.05.2018;31.12.9999;;30.05.2018;15:38:32;0;;
400;ZUBI000_ARD217;XDOSAA62;25.12.2017;31.12.9999;;25.12.2017;12:34:36;0;;
400;ZUBI000_ARD217;XDOSAM06;25.12.2017;31.12.9999;;25.12.2017;12:34:39;0;;
400;ZUBI000_ARD217;XDOSAS21;25.12.2017;31.12.9999;;25.12.2017;12:34:41;0;;
400;ZUBI000_ARD217;XDOSAV47;25.12.2017;31.12.9999;;25.12.2017;12:34:42;0;;
400;ZUBI000_ARD217;XDOSAV73;23.07.2018;31.12.9999;;23.07.2018;12:33:07;0;;
400;ZUBI000_ARD217;XDOSAY10;30.05.2018;31.12.9999;;30.05.2018;15:38:33;0;;
400;ZUBI000_ARD217;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_ARD217;XDOSEA22;25.12.2017;31.12.9999;;25.12.2017;12:34:47;0;;
400;ZUBI000_ARD217;XDOSER01;25.12.2017;31.12.9999;;25.12.2017;12:34:48;0;;
400;ZUBI000_ARD217;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_ARD217;XDOSEV24;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_ARD217;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_ARD217;XDOSGS02;25.12.2017;31.12.9999;;25.12.2017;12:34:52;0;;
400;ZUBI000_ARD217;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_ARD217;XDOSKV04;25.12.2017;31.12.9999;;25.12.2017;12:34:59;0;;
400;ZUBI000_ARD217;XDOSLA06;25.12.2017;31.12.9999;;25.12.2017;12:34:59;0;;
400;ZUBI000_ARD217;XDOSMS06;25.12.2017;31.12.9999;;25.12.2017;12:35:03;0;;
400;ZUBI000_ARD217;XDOSMV22;30.05.2018;31.12.9999;;30.05.2018;15:38:36;0;;
400;ZUBI000_ARD217;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_ARD217;XDOSRV08;25.12.2017;31.12.9999;;25.12.2017;12:35:08;0;;
400;ZUBI000_ARD217;XDOSSA24;25.12.2017;31.12.9999;;25.12.2017;12:35:09;0;;
400;ZUBI000_ARD217;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_ARD217;XDOSSV20;25.12.2017;31.12.9999;;25.12.2017;12:35:12;0;;
400;ZUBI000_ARD217;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_ARD217;XDOSYV08;25.12.2017;31.12.9999;;25.12.2017;12:35:26;0;;
400;ZUBI000_ARD217;XDOSYV10;25.12.2017;31.12.9999;;25.12.2017;12:35:27;0;;
400;ZUBI000_ARD217;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_ARD217;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_ARD217;XDOTMY01;25.12.2017;31.12.9999;;25.12.2017;12:35:34;0;;
400;ZUBI000_ARD217;XDOTND;25.12.2017;31.12.9999;;25.12.2017;12:35:35;0;;
